subject_id,trial_num,scenario_id,partner_status,time,partner_choice,participant_choice,coordination,passed_attention_checks
b415d8a01acc4395caff6a3f30881e3c,6,meeting place,equal,first,give,receive,TRUE,1
b415d8a01acc4395caff6a3f30881e3c,7,object carrying,higher,second,give,give,FALSE,1
b415d8a01acc4395caff6a3f30881e3c,8,song preference,lower,first,give,give,FALSE,1
b415d8a01acc4395caff6a3f30881e3c,9,song preference,lower,second,give,receive,TRUE,1
b415d8a01acc4395caff6a3f30881e3c,10,meeting place,equal,second,receive,receive,FALSE,1
b415d8a01acc4395caff6a3f30881e3c,11,task checking,equal,first,receive,give,TRUE,1
b415d8a01acc4395caff6a3f30881e3c,12,task checking,equal,second,give,give,FALSE,1
495800af593d599e3aabef93abd7f5b4,1,meeting place,lower,first,give,receive,TRUE,2
495800af593d599e3aabef93abd7f5b4,2,gift,higher,first,give,give,FALSE,2
495800af593d599e3aabef93abd7f5b4,3,object carrying,lower,first,receive,receive,FALSE,2
495800af593d599e3aabef93abd7f5b4,4,task checking,higher,first,receive,receive,FALSE,2
495800af593d599e3aabef93abd7f5b4,5,object carrying,lower,second,receive,receive,FALSE,2
495800af593d599e3aabef93abd7f5b4,6,task checking,higher,second,receive,give,TRUE,2
495800af593d599e3aabef93abd7f5b4,7,meal,equal,first,give,receive,TRUE,2
495800af593d599e3aabef93abd7f5b4,8,gift,higher,second,give,receive,TRUE,2
495800af593d599e3aabef93abd7f5b4,9,meal,equal,second,receive,receive,FALSE,2
495800af593d599e3aabef93abd7f5b4,10,meeting place,lower,second,give,receive,TRUE,2
495800af593d599e3aabef93abd7f5b4,11,song preference,equal,first,receive,receive,FALSE,2
495800af593d599e3aabef93abd7f5b4,12,song preference,equal,second,give,give,FALSE,2
66758c8b4cefecc937e5d924cc7c068a,1,gift,lower,first,receive,give,TRUE,2
66758c8b4cefecc937e5d924cc7c068a,2,object carrying,lower,first,give,give,FALSE,2
66758c8b4cefecc937e5d924cc7c068a,3,meal,equal,first,receive,receive,FALSE,2
66758c8b4cefecc937e5d924cc7c068a,4,task checking,higher,first,receive,give,TRUE,2
66758c8b4cefecc937e5d924cc7c068a,5,meeting place,equal,first,give,give,FALSE,2
66758c8b4cefecc937e5d924cc7c068a,6,gift,lower,second,receive,give,TRUE,2
66758c8b4cefecc937e5d924cc7c068a,7,object carrying,lower,second,give,give,FALSE,2
66758c8b4cefecc937e5d924cc7c068a,8,meal,equal,second,give,receive,TRUE,2
66758c8b4cefecc937e5d924cc7c068a,9,meeting place,equal,second,receive,receive,FALSE,2
66758c8b4cefecc937e5d924cc7c068a,10,song preference,higher,first,give,give,FALSE,2
66758c8b4cefecc937e5d924cc7c068a,11,task checking,higher,second,receive,give,TRUE,2
66758c8b4cefecc937e5d924cc7c068a,12,song preference,higher,second,give,receive,TRUE,2
2c501617d0af2568352c646089b3b80f,1,task checking,lower,first,receive,give,TRUE,2
2c501617d0af2568352c646089b3b80f,2,meal,higher,first,receive,receive,FALSE,2
2c501617d0af2568352c646089b3b80f,3,meal,higher,second,receive,give,TRUE,2
2c501617d0af2568352c646089b3b80f,4,song preference,equal,first,receive,receive,FALSE,2
2c501617d0af2568352c646089b3b80f,5,object carrying,equal,first,give,give,FALSE,2
2c501617d0af2568352c646089b3b80f,6,gift,higher,first,give,give,FALSE,2
2c501617d0af2568352c646089b3b80f,7,song preference,equal,second,give,give,FALSE,2
2c501617d0af2568352c646089b3b80f,8,gift,higher,second,give,give,FALSE,2
2c501617d0af2568352c646089b3b80f,9,meeting place,lower,first,give,receive,TRUE,2
2c501617d0af2568352c646089b3b80f,10,task checking,lower,second,receive,receive,FALSE,2
2c501617d0af2568352c646089b3b80f,11,object carrying,equal,second,receive,receive,FALSE,2
2c501617d0af2568352c646089b3b80f,12,meeting place,lower,second,give,give,FALSE,2
dd4106b3840c0c6a18a839b613e8b151,1,meal,equal,first,receive,give,TRUE,2
dd4106b3840c0c6a18a839b613e8b151,2,gift,lower,first,receive,give,TRUE,2
dd4106b3840c0c6a18a839b613e8b151,3,task checking,lower,first,give,give,FALSE,2
dd4106b3840c0c6a18a839b613e8b151,4,object carrying,higher,first,receive,give,TRUE,2
dd4106b3840c0c6a18a839b613e8b151,5,gift,lower,second,receive,give,TRUE,2
dd4106b3840c0c6a18a839b613e8b151,6,song preference,equal,first,give,give,FALSE,2
dd4106b3840c0c6a18a839b613e8b151,7,object carrying,higher,second,receive,give,TRUE,2
dd4106b3840c0c6a18a839b613e8b151,8,meal,equal,second,give,give,FALSE,2
dd4106b3840c0c6a18a839b613e8b151,9,meeting place,higher,first,give,give,FALSE,2
dd4106b3840c0c6a18a839b613e8b151,10,meeting place,higher,second,give,receive,TRUE,2
dd4106b3840c0c6a18a839b613e8b151,11,task checking,lower,second,give,receive,TRUE,2
dd4106b3840c0c6a18a839b613e8b151,12,song preference,equal,second,receive,receive,FALSE,2
2cb25cc5670ff8f0e59a514a4fb73b56,1,meal,equal,first,give,give,FALSE,2
2cb25cc5670ff8f0e59a514a4fb73b56,2,object carrying,lower,first,give,receive,TRUE,2
2cb25cc5670ff8f0e59a514a4fb73b56,3,meeting place,higher,first,receive,receive,FALSE,2
2cb25cc5670ff8f0e59a514a4fb73b56,4,song preference,higher,first,give,receive,TRUE,2
2cb25cc5670ff8f0e59a514a4fb73b56,5,gift,lower,first,receive,receive,FALSE,2
2cb25cc5670ff8f0e59a514a4fb73b56,6,meal,equal,second,receive,receive,FALSE,2
2cb25cc5670ff8f0e59a514a4fb73b56,7,meeting place,higher,second,receive,give,TRUE,2
2cb25cc5670ff8f0e59a514a4fb73b56,8,task checking,equal,first,receive,give,TRUE,2
2cb25cc5670ff8f0e59a514a4fb73b56,9,song preference,higher,second,give,receive,TRUE,2
2cb25cc5670ff8f0e59a514a4fb73b56,10,object carrying,lower,second,give,give,FALSE,2
2cb25cc5670ff8f0e59a514a4fb73b56,11,task checking,equal,second,give,give,FALSE,2
2cb25cc5670ff8f0e59a514a4fb73b56,12,gift,lower,second,receive,give,TRUE,2
bdf7e004ed269860c5bbb6f3b12efea0,1,meal,equal,first,receive,give,TRUE,2
bdf7e004ed269860c5bbb6f3b12efea0,2,gift,lower,first,receive,give,TRUE,2
bdf7e004ed269860c5bbb6f3b12efea0,3,meeting place,higher,first,give,give,FALSE,2
bdf7e004ed269860c5bbb6f3b12efea0,4,meal,equal,second,give,receive,TRUE,2
bdf7e004ed269860c5bbb6f3b12efea0,5,object carrying,lower,first,give,give,FALSE,2
bdf7e004ed269860c5bbb6f3b12efea0,6,task checking,equal,first,give,give,FALSE,2
bdf7e004ed269860c5bbb6f3b12efea0,7,meeting place,higher,second,give,receive,TRUE,2
bdf7e004ed269860c5bbb6f3b12efea0,8,task checking,equal,second,receive,receive,FALSE,2
bdf7e004ed269860c5bbb6f3b12efea0,9,song preference,higher,first,receive,give,TRUE,2
bdf7e004ed269860c5bbb6f3b12efea0,10,song preference,higher,second,receive,give,TRUE,2
bdf7e004ed269860c5bbb6f3b12efea0,11,gift,lower,second,receive,give,TRUE,2
bdf7e004ed269860c5bbb6f3b12efea0,12,object carrying,lower,second,give,receive,TRUE,2
1e4bd24090ca840c67ffe3fa07e6b17f,1,gift,equal,first,give,receive,TRUE,2
1e4bd24090ca840c67ffe3fa07e6b17f,2,gift,equal,second,receive,give,TRUE,2
1e4bd24090ca840c67ffe3fa07e6b17f,3,object carrying,lower,first,receive,receive,FALSE,2
1e4bd24090ca840c67ffe3fa07e6b17f,4,task checking,higher,first,receive,receive,FALSE,2
1e4bd24090ca840c67ffe3fa07e6b17f,5,meal,equal,first,receive,give,TRUE,2
1e4bd24090ca840c67ffe3fa07e6b17f,6,meeting place,lower,first,give,give,FALSE,2
1e4bd24090ca840c67ffe3fa07e6b17f,7,task checking,higher,second,receive,give,TRUE,2
1e4bd24090ca840c67ffe3fa07e6b17f,8,song preference,higher,first,give,receive,TRUE,2
1e4bd24090ca840c67ffe3fa07e6b17f,9,song preference,higher,second,give,give,FALSE,2
1e4bd24090ca840c67ffe3fa07e6b17f,10,meeting place,lower,second,give,receive,TRUE,2
1e4bd24090ca840c67ffe3fa07e6b17f,11,meal,equal,second,give,receive,TRUE,2
1e4bd24090ca840c67ffe3fa07e6b17f,12,object carrying,lower,second,receive,give,TRUE,2
de3baacb82a7713a0993e2f84ff12da4,1,meal,equal,first,give,give,FALSE,2
de3baacb82a7713a0993e2f84ff12da4,2,song preference,equal,first,receive,give,TRUE,2
de3baacb82a7713a0993e2f84ff12da4,3,meal,equal,second,receive,receive,FALSE,2
de3baacb82a7713a0993e2f84ff12da4,4,gift,lower,first,receive,give,TRUE,2
de3baacb82a7713a0993e2f84ff12da4,5,meeting place,lower,first,give,give,FALSE,2
de3baacb82a7713a0993e2f84ff12da4,6,task checking,higher,first,receive,receive,FALSE,2
de3baacb82a7713a0993e2f84ff12da4,7,object carrying,higher,first,give,give,FALSE,2
de3baacb82a7713a0993e2f84ff12da4,8,object carrying,higher,second,give,receive,TRUE,2
de3baacb82a7713a0993e2f84ff12da4,9,task checking,higher,second,receive,give,TRUE,2
de3baacb82a7713a0993e2f84ff12da4,10,gift,lower,second,receive,give,TRUE,2
de3baacb82a7713a0993e2f84ff12da4,11,meeting place,lower,second,give,receive,TRUE,2
de3baacb82a7713a0993e2f84ff12da4,12,song preference,equal,second,give,receive,TRUE,2
59f8d306ae273df5f48606d1a887a7ec,1,task checking,equal,first,receive,give,TRUE,2
59f8d306ae273df5f48606d1a887a7ec,2,object carrying,higher,first,receive,give,TRUE,2
59f8d306ae273df5f48606d1a887a7ec,3,gift,lower,first,give,receive,TRUE,2
59f8d306ae273df5f48606d1a887a7ec,4,meal,lower,first,receive,receive,FALSE,2
59f8d306ae273df5f48606d1a887a7ec,5,meal,lower,second,receive,give,TRUE,2
59f8d306ae273df5f48606d1a887a7ec,6,task checking,equal,second,give,receive,TRUE,2
59f8d306ae273df5f48606d1a887a7ec,7,meeting place,higher,first,give,give,FALSE,2
59f8d306ae273df5f48606d1a887a7ec,8,song preference,equal,first,give,receive,TRUE,2
59f8d306ae273df5f48606d1a887a7ec,9,song preference,equal,second,receive,give,TRUE,2
59f8d306ae273df5f48606d1a887a7ec,10,gift,lower,second,give,give,FALSE,2
59f8d306ae273df5f48606d1a887a7ec,11,object carrying,higher,second,receive,receive,FALSE,2
59f8d306ae273df5f48606d1a887a7ec,12,meeting place,higher,second,give,receive,TRUE,2
0b31996d4fe022097f301ddc6dfa0f07,1,gift,equal,first,give,give,FALSE,2
0b31996d4fe022097f301ddc6dfa0f07,2,gift,equal,second,receive,receive,FALSE,2
0b31996d4fe022097f301ddc6dfa0f07,3,meal,higher,first,receive,give,TRUE,2
0b31996d4fe022097f301ddc6dfa0f07,4,task checking,higher,first,give,give,FALSE,2
0b31996d4fe022097f301ddc6dfa0f07,5,meeting place,equal,first,receive,give,TRUE,2
0b31996d4fe022097f301ddc6dfa0f07,6,meeting place,equal,second,give,give,FALSE,2
0b31996d4fe022097f301ddc6dfa0f07,7,song preference,lower,first,receive,receive,FALSE,2
0b31996d4fe022097f301ddc6dfa0f07,8,song preference,lower,second,receive,give,TRUE,2
0b31996d4fe022097f301ddc6dfa0f07,9,object carrying,lower,first,give,give,FALSE,2
0b31996d4fe022097f301ddc6dfa0f07,10,meal,higher,second,receive,give,TRUE,2
0b31996d4fe022097f301ddc6dfa0f07,11,task checking,higher,second,give,receive,TRUE,2
0b31996d4fe022097f301ddc6dfa0f07,12,object carrying,lower,second,give,receive,TRUE,2
251f72f6a5c6b98f0b4a36a04b49db6b,1,gift,lower,first,receive,give,TRUE,2
251f72f6a5c6b98f0b4a36a04b49db6b,2,meal,equal,first,receive,receive,FALSE,2
251f72f6a5c6b98f0b4a36a04b49db6b,3,song preference,lower,first,give,receive,TRUE,2
251f72f6a5c6b98f0b4a36a04b49db6b,4,meeting place,higher,first,receive,give,TRUE,2
251f72f6a5c6b98f0b4a36a04b49db6b,5,song preference,lower,second,give,receive,TRUE,2
251f72f6a5c6b98f0b4a36a04b49db6b,6,meal,equal,second,give,give,FALSE,2
251f72f6a5c6b98f0b4a36a04b49db6b,7,meeting place,higher,second,receive,give,TRUE,2
251f72f6a5c6b98f0b4a36a04b49db6b,8,gift,lower,second,receive,receive,FALSE,2
251f72f6a5c6b98f0b4a36a04b49db6b,9,object carrying,higher,first,give,receive,TRUE,2
251f72f6a5c6b98f0b4a36a04b49db6b,10,task checking,equal,first,give,give,FALSE,2
251f72f6a5c6b98f0b4a36a04b49db6b,11,object carrying,higher,second,give,receive,TRUE,2
251f72f6a5c6b98f0b4a36a04b49db6b,12,task checking,equal,second,receive,receive,FALSE,2
9bf60ffb4dc959b8ddf609b3cbd2183c,1,meeting place,equal,first,give,receive,TRUE,2
9bf60ffb4dc959b8ddf609b3cbd2183c,2,meeting place,equal,second,receive,receive,FALSE,2
9bf60ffb4dc959b8ddf609b3cbd2183c,3,object carrying,higher,first,receive,receive,FALSE,2
9bf60ffb4dc959b8ddf609b3cbd2183c,4,gift,higher,first,give,give,FALSE,2
9bf60ffb4dc959b8ddf609b3cbd2183c,5,object carrying,higher,second,receive,give,TRUE,2
9bf60ffb4dc959b8ddf609b3cbd2183c,6,gift,higher,second,give,give,FALSE,2
9bf60ffb4dc959b8ddf609b3cbd2183c,7,meal,lower,first,give,receive,TRUE,2
9bf60ffb4dc959b8ddf609b3cbd2183c,8,task checking,equal,first,receive,give,TRUE,2
9bf60ffb4dc959b8ddf609b3cbd2183c,9,meal,lower,second,give,receive,TRUE,2
9bf60ffb4dc959b8ddf609b3cbd2183c,10,task checking,equal,second,give,give,FALSE,2
9bf60ffb4dc959b8ddf609b3cbd2183c,11,song preference,lower,first,receive,receive,FALSE,2
9bf60ffb4dc959b8ddf609b3cbd2183c,12,song preference,lower,second,receive,receive,FALSE,2
de814e081e25b4fa7c678635f953994f,1,gift,lower,first,receive,give,TRUE,2
de814e081e25b4fa7c678635f953994f,2,object carrying,higher,first,give,give,FALSE,2
de814e081e25b4fa7c678635f953994f,3,gift,lower,second,receive,give,TRUE,2
de814e081e25b4fa7c678635f953994f,4,meal,equal,first,give,give,FALSE,2
de814e081e25b4fa7c678635f953994f,5,meal,equal,second,receive,receive,FALSE,2
de814e081e25b4fa7c678635f953994f,6,meeting place,lower,first,give,give,FALSE,2
de814e081e25b4fa7c678635f953994f,7,object carrying,higher,second,give,receive,TRUE,2
de814e081e25b4fa7c678635f953994f,8,song preference,equal,first,receive,give,TRUE,2
de814e081e25b4fa7c678635f953994f,9,song preference,equal,second,give,receive,TRUE,2
de814e081e25b4fa7c678635f953994f,10,task checking,higher,first,receive,receive,FALSE,2
de814e081e25b4fa7c678635f953994f,11,meeting place,lower,second,give,receive,TRUE,2
de814e081e25b4fa7c678635f953994f,12,task checking,higher,second,receive,give,TRUE,2
72875576535f9039d7899b6d438abeb8,1,meeting place,higher,first,give,give,FALSE,2
72875576535f9039d7899b6d438abeb8,2,gift,lower,first,receive,receive,FALSE,2
72875576535f9039d7899b6d438abeb8,3,task checking,equal,first,receive,give,TRUE,2
72875576535f9039d7899b6d438abeb8,4,meeting place,higher,second,give,receive,TRUE,2
72875576535f9039d7899b6d438abeb8,5,gift,lower,second,receive,give,TRUE,2
72875576535f9039d7899b6d438abeb8,6,meal,equal,first,give,give,FALSE,2
72875576535f9039d7899b6d438abeb8,7,task checking,equal,second,give,give,FALSE,2
72875576535f9039d7899b6d438abeb8,8,object carrying,higher,first,receive,receive,FALSE,2
72875576535f9039d7899b6d438abeb8,9,meal,equal,second,receive,receive,FALSE,2
72875576535f9039d7899b6d438abeb8,10,object carrying,higher,second,receive,give,TRUE,2
72875576535f9039d7899b6d438abeb8,11,song preference,lower,first,give,receive,TRUE,2
72875576535f9039d7899b6d438abeb8,12,song preference,lower,second,give,receive,TRUE,2
92ecf972b4ade4c1d348e2eff7215be1,1,object carrying,equal,first,receive,give,TRUE,1
92ecf972b4ade4c1d348e2eff7215be1,2,meeting place,higher,first,give,give,FALSE,1
92ecf972b4ade4c1d348e2eff7215be1,3,gift,higher,first,receive,receive,FALSE,1
92ecf972b4ade4c1d348e2eff7215be1,4,gift,higher,second,receive,give,TRUE,1
92ecf972b4ade4c1d348e2eff7215be1,5,song preference,lower,first,receive,give,TRUE,1
92ecf972b4ade4c1d348e2eff7215be1,6,object carrying,equal,second,give,receive,TRUE,1
92ecf972b4ade4c1d348e2eff7215be1,7,task checking,equal,first,give,give,FALSE,1
92ecf972b4ade4c1d348e2eff7215be1,8,meal,lower,first,give,receive,TRUE,1
92ecf972b4ade4c1d348e2eff7215be1,9,task checking,equal,second,receive,receive,FALSE,1
92ecf972b4ade4c1d348e2eff7215be1,10,meal,lower,second,give,receive,TRUE,1
92ecf972b4ade4c1d348e2eff7215be1,11,meeting place,higher,second,give,receive,TRUE,1
92ecf972b4ade4c1d348e2eff7215be1,12,song preference,lower,second,receive,give,TRUE,1
69ca85294951a750265857da9f07a809,1,meal,higher,first,receive,give,TRUE,2
69ca85294951a750265857da9f07a809,2,meal,higher,second,receive,give,TRUE,2
69ca85294951a750265857da9f07a809,3,object carrying,lower,first,give,receive,TRUE,2
69ca85294951a750265857da9f07a809,4,meeting place,higher,first,give,give,FALSE,2
69ca85294951a750265857da9f07a809,5,object carrying,lower,second,give,receive,TRUE,2
69ca85294951a750265857da9f07a809,6,song preference,equal,first,give,give,FALSE,2
69ca85294951a750265857da9f07a809,7,song preference,equal,second,receive,receive,FALSE,2
69ca85294951a750265857da9f07a809,8,task checking,lower,first,receive,give,TRUE,2
69ca85294951a750265857da9f07a809,9,gift,equal,first,receive,give,TRUE,2
69ca85294951a750265857da9f07a809,10,meeting place,higher,second,give,receive,TRUE,2
69ca85294951a750265857da9f07a809,11,gift,equal,second,give,give,FALSE,2
69ca85294951a750265857da9f07a809,12,task checking,lower,second,receive,give,TRUE,2
1aa81eaedffaea89cef2cc856a9e6fa5,1,song preference,higher,first,give,receive,TRUE,1
1aa81eaedffaea89cef2cc856a9e6fa5,2,meal,lower,first,receive,give,TRUE,1
1aa81eaedffaea89cef2cc856a9e6fa5,3,gift,higher,first,receive,give,TRUE,1
1aa81eaedffaea89cef2cc856a9e6fa5,4,object carrying,equal,first,give,give,FALSE,1
1aa81eaedffaea89cef2cc856a9e6fa5,5,object carrying,equal,second,receive,receive,FALSE,1
1aa81eaedffaea89cef2cc856a9e6fa5,6,meeting place,equal,first,receive,receive,FALSE,1
1aa81eaedffaea89cef2cc856a9e6fa5,7,gift,higher,second,receive,give,TRUE,1
1aa81eaedffaea89cef2cc856a9e6fa5,8,task checking,lower,first,give,receive,TRUE,1
1aa81eaedffaea89cef2cc856a9e6fa5,9,task checking,lower,second,give,receive,TRUE,1
1aa81eaedffaea89cef2cc856a9e6fa5,10,meal,lower,second,receive,give,TRUE,1
1aa81eaedffaea89cef2cc856a9e6fa5,11,song preference,higher,second,give,receive,TRUE,1
1aa81eaedffaea89cef2cc856a9e6fa5,12,meeting place,equal,second,give,give,FALSE,1
6eabef6e4c4fc835b395d365bc71db4e,1,meeting place,higher,first,receive,give,TRUE,2
6eabef6e4c4fc835b395d365bc71db4e,2,meeting place,higher,second,receive,give,TRUE,2
6eabef6e4c4fc835b395d365bc71db4e,3,meal,higher,first,give,give,FALSE,2
6eabef6e4c4fc835b395d365bc71db4e,4,object carrying,equal,first,give,give,FALSE,2
6eabef6e4c4fc835b395d365bc71db4e,5,object carrying,equal,second,receive,give,TRUE,2
6eabef6e4c4fc835b395d365bc71db4e,6,gift,lower,first,give,receive,TRUE,2
6eabef6e4c4fc835b395d365bc71db4e,7,song preference,lower,first,receive,receive,FALSE,2
6eabef6e4c4fc835b395d365bc71db4e,8,song preference,lower,second,receive,receive,FALSE,2
6eabef6e4c4fc835b395d365bc71db4e,9,meal,higher,second,give,give,FALSE,2
6eabef6e4c4fc835b395d365bc71db4e,10,gift,lower,second,give,give,FALSE,2
6eabef6e4c4fc835b395d365bc71db4e,11,task checking,equal,first,receive,receive,FALSE,2
6eabef6e4c4fc835b395d365bc71db4e,12,task checking,equal,second,give,receive,TRUE,2
a88e6fd815bda019639535359c5285a7,1,gift,higher,first,give,receive,TRUE,2
a88e6fd815bda019639535359c5285a7,2,gift,higher,second,give,receive,TRUE,2
a88e6fd815bda019639535359c5285a7,3,task checking,lower,first,give,give,FALSE,2
a88e6fd815bda019639535359c5285a7,4,object carrying,equal,first,give,give,FALSE,2
a88e6fd815bda019639535359c5285a7,5,task checking,lower,second,give,receive,TRUE,2
a88e6fd815bda019639535359c5285a7,6,meal,higher,first,receive,give,TRUE,2
a88e6fd815bda019639535359c5285a7,7,meal,higher,second,receive,give,TRUE,2
a88e6fd815bda019639535359c5285a7,8,object carrying,equal,second,receive,receive,FALSE,2
a88e6fd815bda019639535359c5285a7,9,meeting place,lower,first,receive,receive,FALSE,2
a88e6fd815bda019639535359c5285a7,10,meeting place,lower,second,receive,give,TRUE,2
a88e6fd815bda019639535359c5285a7,11,song preference,equal,first,receive,give,TRUE,2
a88e6fd815bda019639535359c5285a7,12,song preference,equal,second,give,give,FALSE,2
71ba7257493b6e2030ed2a36f54f55ab,1,gift,lower,first,give,give,FALSE,2
71ba7257493b6e2030ed2a36f54f55ab,2,gift,lower,second,give,receive,TRUE,2
71ba7257493b6e2030ed2a36f54f55ab,3,meeting place,higher,first,receive,give,TRUE,2
71ba7257493b6e2030ed2a36f54f55ab,4,object carrying,lower,first,receive,give,TRUE,2
71ba7257493b6e2030ed2a36f54f55ab,5,meal,higher,first,give,receive,TRUE,2
71ba7257493b6e2030ed2a36f54f55ab,6,meeting place,higher,second,receive,give,TRUE,2
71ba7257493b6e2030ed2a36f54f55ab,7,object carrying,lower,second,receive,give,TRUE,2
71ba7257493b6e2030ed2a36f54f55ab,8,task checking,equal,first,give,give,FALSE,2
71ba7257493b6e2030ed2a36f54f55ab,9,song preference,equal,first,receive,give,TRUE,2
71ba7257493b6e2030ed2a36f54f55ab,10,meal,higher,second,give,receive,TRUE,2
71ba7257493b6e2030ed2a36f54f55ab,11,song preference,equal,second,give,give,FALSE,2
71ba7257493b6e2030ed2a36f54f55ab,12,task checking,equal,second,receive,receive,FALSE,2
499e1f2d4cdeb0bcd4348d544ff59ae5,1,object carrying,higher,first,give,give,FALSE,2
499e1f2d4cdeb0bcd4348d544ff59ae5,2,song preference,equal,first,give,receive,TRUE,2
499e1f2d4cdeb0bcd4348d544ff59ae5,3,song preference,equal,second,receive,receive,FALSE,2
499e1f2d4cdeb0bcd4348d544ff59ae5,4,gift,lower,first,give,give,FALSE,2
499e1f2d4cdeb0bcd4348d544ff59ae5,5,meal,equal,first,receive,receive,FALSE,2
499e1f2d4cdeb0bcd4348d544ff59ae5,6,object carrying,higher,second,give,receive,TRUE,2
499e1f2d4cdeb0bcd4348d544ff59ae5,7,meeting place,higher,first,receive,receive,FALSE,2
499e1f2d4cdeb0bcd4348d544ff59ae5,8,meal,equal,second,give,receive,TRUE,2
499e1f2d4cdeb0bcd4348d544ff59ae5,9,gift,lower,second,give,receive,TRUE,2
499e1f2d4cdeb0bcd4348d544ff59ae5,10,meeting place,higher,second,receive,receive,FALSE,2
499e1f2d4cdeb0bcd4348d544ff59ae5,11,task checking,lower,first,receive,give,TRUE,2
499e1f2d4cdeb0bcd4348d544ff59ae5,12,task checking,lower,second,receive,receive,FALSE,2
7250c27753a988e5c391210891ac4f1e,1,gift,higher,first,give,give,FALSE,1
7250c27753a988e5c391210891ac4f1e,2,task checking,lower,first,receive,give,TRUE,1
7250c27753a988e5c391210891ac4f1e,3,meeting place,equal,first,receive,receive,FALSE,1
7250c27753a988e5c391210891ac4f1e,4,object carrying,lower,first,give,give,FALSE,1
7250c27753a988e5c391210891ac4f1e,5,object carrying,lower,second,give,receive,TRUE,1
7250c27753a988e5c391210891ac4f1e,6,task checking,lower,second,receive,receive,FALSE,1
7250c27753a988e5c391210891ac4f1e,7,meal,higher,first,receive,receive,FALSE,1
7250c27753a988e5c391210891ac4f1e,8,meal,higher,second,receive,give,TRUE,1
7250c27753a988e5c391210891ac4f1e,9,meeting place,equal,second,give,give,FALSE,1
7250c27753a988e5c391210891ac4f1e,10,gift,higher,second,give,receive,TRUE,1
7250c27753a988e5c391210891ac4f1e,11,song preference,equal,first,give,give,FALSE,1
7250c27753a988e5c391210891ac4f1e,12,song preference,equal,second,receive,receive,FALSE,1
95f4e19e62b25be0742fbfaa74f22cac,1,meal,higher,first,give,give,FALSE,1
95f4e19e62b25be0742fbfaa74f22cac,2,meeting place,equal,first,give,give,FALSE,1
95f4e19e62b25be0742fbfaa74f22cac,3,task checking,lower,first,give,receive,TRUE,1
95f4e19e62b25be0742fbfaa74f22cac,4,song preference,equal,first,receive,receive,FALSE,1
95f4e19e62b25be0742fbfaa74f22cac,5,meeting place,equal,second,receive,give,TRUE,1
95f4e19e62b25be0742fbfaa74f22cac,6,gift,lower,first,receive,give,TRUE,1
95f4e19e62b25be0742fbfaa74f22cac,7,task checking,lower,second,give,receive,TRUE,1
95f4e19e62b25be0742fbfaa74f22cac,8,gift,lower,second,receive,give,TRUE,1
95f4e19e62b25be0742fbfaa74f22cac,9,song preference,equal,second,give,give,FALSE,1
95f4e19e62b25be0742fbfaa74f22cac,10,object carrying,higher,first,receive,give,TRUE,1
95f4e19e62b25be0742fbfaa74f22cac,11,meal,higher,second,give,give,FALSE,1
95f4e19e62b25be0742fbfaa74f22cac,12,object carrying,higher,second,receive,give,TRUE,1
a8e539ba765490f671980c27f2bd1a57,1,gift,higher,first,give,receive,TRUE,1
a8e539ba765490f671980c27f2bd1a57,2,gift,higher,second,give,receive,TRUE,1
a8e539ba765490f671980c27f2bd1a57,3,meal,lower,first,give,give,FALSE,1
a8e539ba765490f671980c27f2bd1a57,4,meal,lower,second,give,receive,TRUE,1
a8e539ba765490f671980c27f2bd1a57,5,meeting place,equal,first,give,receive,TRUE,1
a8e539ba765490f671980c27f2bd1a57,6,task checking,higher,first,receive,give,TRUE,1
a8e539ba765490f671980c27f2bd1a57,7,song preference,equal,first,receive,receive,FALSE,1
a8e539ba765490f671980c27f2bd1a57,8,meeting place,equal,second,receive,give,TRUE,1
a8e539ba765490f671980c27f2bd1a57,9,song preference,equal,second,give,receive,TRUE,1
a8e539ba765490f671980c27f2bd1a57,10,task checking,higher,second,receive,give,TRUE,1
a8e539ba765490f671980c27f2bd1a57,11,object carrying,lower,first,receive,give,TRUE,1
a8e539ba765490f671980c27f2bd1a57,12,object carrying,lower,second,receive,give,TRUE,1
9fdc1fc47679d9b2c76cf1f99ece975e,1,gift,higher,first,give,receive,TRUE,2
9fdc1fc47679d9b2c76cf1f99ece975e,2,meeting place,lower,first,give,receive,TRUE,2
9fdc1fc47679d9b2c76cf1f99ece975e,3,meeting place,lower,second,give,receive,TRUE,2
9fdc1fc47679d9b2c76cf1f99ece975e,4,gift,higher,second,give,give,FALSE,2
9fdc1fc47679d9b2c76cf1f99ece975e,5,task checking,higher,first,receive,receive,FALSE,2
9fdc1fc47679d9b2c76cf1f99ece975e,6,song preference,equal,first,give,receive,TRUE,2
9fdc1fc47679d9b2c76cf1f99ece975e,7,meal,equal,first,receive,give,TRUE,2
9fdc1fc47679d9b2c76cf1f99ece975e,8,song preference,equal,second,receive,give,TRUE,2
9fdc1fc47679d9b2c76cf1f99ece975e,9,meal,equal,second,give,receive,TRUE,2
9fdc1fc47679d9b2c76cf1f99ece975e,10,object carrying,lower,first,receive,receive,FALSE,2
9fdc1fc47679d9b2c76cf1f99ece975e,11,object carrying,lower,second,receive,give,TRUE,2
9fdc1fc47679d9b2c76cf1f99ece975e,12,task checking,higher,second,receive,give,TRUE,2
6ade61cba7027af27223097eb8feea5e,1,meeting place,higher,first,receive,give,TRUE,2
