"subject_id","story","relationship","next_interaction","likert_rating"
"db2d9f846c1600e81599ee353362f5a0","scheduling","symmetric","alternating",5
"db2d9f846c1600e81599ee353362f5a0","scheduling","symmetric","none",2
"db2d9f846c1600e81599ee353362f5a0","feedback","asymmetric","repeating",7
"db2d9f846c1600e81599ee353362f5a0","feedback","asymmetric","alternating",3
"db2d9f846c1600e81599ee353362f5a0","feedback","asymmetric","none",1
"db2d9f846c1600e81599ee353362f5a0","babysitting","no_info","repeating",2
"db2d9f846c1600e81599ee353362f5a0","babysitting","no_info","alternating",7
"db2d9f846c1600e81599ee353362f5a0","babysitting","no_info","none",2
"db2d9f846c1600e81599ee353362f5a0","meeting location","asymmetric","repeating",7
"db2d9f846c1600e81599ee353362f5a0","meeting location","asymmetric","alternating",1
"db2d9f846c1600e81599ee353362f5a0","meeting location","asymmetric","none",1
"db2d9f846c1600e81599ee353362f5a0","fundraising","no_info","repeating",6
"db2d9f846c1600e81599ee353362f5a0","fundraising","no_info","alternating",5
"db2d9f846c1600e81599ee353362f5a0","fundraising","no_info","none",2
"db2d9f846c1600e81599ee353362f5a0","concerts","asymmetric","repeating",6
"db2d9f846c1600e81599ee353362f5a0","concerts","asymmetric","alternating",3
"db2d9f846c1600e81599ee353362f5a0","concerts","asymmetric","none",2
"db2d9f846c1600e81599ee353362f5a0","group project","symmetric","repeating",7
"db2d9f846c1600e81599ee353362f5a0","group project","symmetric","alternating",3
"db2d9f846c1600e81599ee353362f5a0","group project","symmetric","none",4
"db2d9f846c1600e81599ee353362f5a0","conversation","no_info","repeating",4
"db2d9f846c1600e81599ee353362f5a0","conversation","no_info","alternating",4
"db2d9f846c1600e81599ee353362f5a0","conversation","no_info","none",4
"4299b23b623ff69e94e8346976651ce6","groceries","asymmetric","repeating",5
"4299b23b623ff69e94e8346976651ce6","groceries","asymmetric","alternating",4
"4299b23b623ff69e94e8346976651ce6","groceries","asymmetric","none",5
"4299b23b623ff69e94e8346976651ce6","meeting location","asymmetric","repeating",2
"4299b23b623ff69e94e8346976651ce6","meeting location","asymmetric","alternating",1
"4299b23b623ff69e94e8346976651ce6","meeting location","asymmetric","none",1
"4299b23b623ff69e94e8346976651ce6","family meals","no_info","repeating",4
"4299b23b623ff69e94e8346976651ce6","family meals","no_info","alternating",5
"4299b23b623ff69e94e8346976651ce6","family meals","no_info","none",1
"4299b23b623ff69e94e8346976651ce6","feedback","asymmetric","repeating",5
"4299b23b623ff69e94e8346976651ce6","feedback","asymmetric","alternating",4
"4299b23b623ff69e94e8346976651ce6","feedback","asymmetric","none",2
"4299b23b623ff69e94e8346976651ce6","gifts","no_info","repeating",3
"4299b23b623ff69e94e8346976651ce6","gifts","no_info","alternating",6
"4299b23b623ff69e94e8346976651ce6","gifts","no_info","none",3
"4299b23b623ff69e94e8346976651ce6","restaurant","asymmetric","repeating",2
"4299b23b623ff69e94e8346976651ce6","restaurant","asymmetric","alternating",5
"4299b23b623ff69e94e8346976651ce6","restaurant","asymmetric","none",2
"4299b23b623ff69e94e8346976651ce6","concerts","no_info","repeating",2
"4299b23b623ff69e94e8346976651ce6","concerts","no_info","alternating",6
"4299b23b623ff69e94e8346976651ce6","concerts","no_info","none",1
"4299b23b623ff69e94e8346976651ce6","architects","no_info","repeating",3
"4299b23b623ff69e94e8346976651ce6","architects","no_info","alternating",5
"4299b23b623ff69e94e8346976651ce6","architects","no_info","none",1
"4299b23b623ff69e94e8346976651ce6","police","no_info","repeating",2
"4299b23b623ff69e94e8346976651ce6","police","no_info","alternating",6
"4299b23b623ff69e94e8346976651ce6","police","no_info","none",1
"4299b23b623ff69e94e8346976651ce6","scheduling","symmetric","repeating",6
"4299b23b623ff69e94e8346976651ce6","scheduling","symmetric","alternating",2
"4299b23b623ff69e94e8346976651ce6","scheduling","symmetric","none",2
"4299b23b623ff69e94e8346976651ce6","coffee","symmetric","repeating",2
"4299b23b623ff69e94e8346976651ce6","coffee","symmetric","alternating",6
"4299b23b623ff69e94e8346976651ce6","coffee","symmetric","none",2
"4299b23b623ff69e94e8346976651ce6","conversation","symmetric","repeating",5
"4299b23b623ff69e94e8346976651ce6","conversation","symmetric","alternating",6
"4299b23b623ff69e94e8346976651ce6","conversation","symmetric","none",2
"4299b23b623ff69e94e8346976651ce6","housemates","no_info","repeating",5
"4299b23b623ff69e94e8346976651ce6","housemates","no_info","alternating",5
"4299b23b623ff69e94e8346976651ce6","housemates","no_info","none",1
"4299b23b623ff69e94e8346976651ce6","babysitting","symmetric","repeating",3
"4299b23b623ff69e94e8346976651ce6","babysitting","symmetric","alternating",6
"4299b23b623ff69e94e8346976651ce6","babysitting","symmetric","none",3
"4299b23b623ff69e94e8346976651ce6","fundraising","symmetric","repeating",5
"4299b23b623ff69e94e8346976651ce6","fundraising","symmetric","alternating",6
"4299b23b623ff69e94e8346976651ce6","fundraising","symmetric","none",1
"4299b23b623ff69e94e8346976651ce6","meeting prep","asymmetric","repeating",6
"4299b23b623ff69e94e8346976651ce6","meeting prep","asymmetric","alternating",2
"4299b23b623ff69e94e8346976651ce6","meeting prep","asymmetric","none",1
"4299b23b623ff69e94e8346976651ce6","weekend","symmetric","repeating",2
"4299b23b623ff69e94e8346976651ce6","weekend","symmetric","alternating",5
"4299b23b623ff69e94e8346976651ce6","weekend","symmetric","none",1
"4299b23b623ff69e94e8346976651ce6","group project","asymmetric","repeating",7
"4299b23b623ff69e94e8346976651ce6","group project","asymmetric","alternating",2
"4299b23b623ff69e94e8346976651ce6","group project","asymmetric","none",3
"d9304ac08cff05d26d0659e76650e593","housemates","symmetric","repeating",1
"d9304ac08cff05d26d0659e76650e593","housemates","symmetric","alternating",1
"d9304ac08cff05d26d0659e76650e593","housemates","symmetric","none",1
"d9304ac08cff05d26d0659e76650e593","feedback","no_info","repeating",6
"d9304ac08cff05d26d0659e76650e593","feedback","no_info","alternating",6
"d9304ac08cff05d26d0659e76650e593","feedback","no_info","none",1
"d9304ac08cff05d26d0659e76650e593","meeting prep","asymmetric","repeating",6
"d9304ac08cff05d26d0659e76650e593","meeting prep","asymmetric","alternating",6
"d9304ac08cff05d26d0659e76650e593","meeting prep","asymmetric","none",1
"d9304ac08cff05d26d0659e76650e593","restaurant","asymmetric","repeating",4
"d9304ac08cff05d26d0659e76650e593","restaurant","asymmetric","alternating",4
"d9304ac08cff05d26d0659e76650e593","restaurant","asymmetric","none",3
"d9304ac08cff05d26d0659e76650e593","concerts","no_info","repeating",4
"d9304ac08cff05d26d0659e76650e593","concerts","no_info","alternating",6
"d9304ac08cff05d26d0659e76650e593","concerts","no_info","none",2
"d9304ac08cff05d26d0659e76650e593","scheduling","asymmetric","repeating",2
"d9304ac08cff05d26d0659e76650e593","scheduling","asymmetric","alternating",2
"d9304ac08cff05d26d0659e76650e593","scheduling","asymmetric","none",2
"d9304ac08cff05d26d0659e76650e593","gifts","symmetric","repeating",2
"d9304ac08cff05d26d0659e76650e593","gifts","symmetric","alternating",2
"d9304ac08cff05d26d0659e76650e593","gifts","symmetric","none",2
"d9304ac08cff05d26d0659e76650e593","group project","asymmetric","repeating",4
"d9304ac08cff05d26d0659e76650e593","group project","asymmetric","alternating",3
"d9304ac08cff05d26d0659e76650e593","group project","asymmetric","none",2
"d9304ac08cff05d26d0659e76650e593","weekend","asymmetric","repeating",4
"d9304ac08cff05d26d0659e76650e593","weekend","asymmetric","alternating",4
"d9304ac08cff05d26d0659e76650e593","weekend","asymmetric","none",2
"d9304ac08cff05d26d0659e76650e593","groceries","asymmetric","repeating",5
"d9304ac08cff05d26d0659e76650e593","groceries","asymmetric","alternating",3
"d9304ac08cff05d26d0659e76650e593","groceries","asymmetric","none",2
"d9304ac08cff05d26d0659e76650e593","fundraising","symmetric","repeating",6
"d9304ac08cff05d26d0659e76650e593","fundraising","symmetric","alternating",3
"d9304ac08cff05d26d0659e76650e593","fundraising","symmetric","none",2
"d9304ac08cff05d26d0659e76650e593","conversation","symmetric","repeating",4
"d9304ac08cff05d26d0659e76650e593","conversation","symmetric","alternating",2
"d9304ac08cff05d26d0659e76650e593","conversation","symmetric","none",2
"d9304ac08cff05d26d0659e76650e593","architects","no_info","repeating",6
"d9304ac08cff05d26d0659e76650e593","architects","no_info","alternating",4
"d9304ac08cff05d26d0659e76650e593","architects","no_info","none",2
"d9304ac08cff05d26d0659e76650e593","coffee","symmetric","repeating",2
"d9304ac08cff05d26d0659e76650e593","coffee","symmetric","alternating",6
"d9304ac08cff05d26d0659e76650e593","coffee","symmetric","none",2
"d9304ac08cff05d26d0659e76650e593","police","no_info","repeating",3
"d9304ac08cff05d26d0659e76650e593","police","no_info","alternating",4
"d9304ac08cff05d26d0659e76650e593","police","no_info","none",2
"d9304ac08cff05d26d0659e76650e593","family meals","no_info","repeating",3
"d9304ac08cff05d26d0659e76650e593","family meals","no_info","alternating",5
"d9304ac08cff05d26d0659e76650e593","family meals","no_info","none",2
"d9304ac08cff05d26d0659e76650e593","meeting location","no_info","repeating",5
"d9304ac08cff05d26d0659e76650e593","meeting location","no_info","alternating",4
"d9304ac08cff05d26d0659e76650e593","meeting location","no_info","none",2
"d9304ac08cff05d26d0659e76650e593","babysitting","symmetric","repeating",7
"d9304ac08cff05d26d0659e76650e593","babysitting","symmetric","alternating",6
"d9304ac08cff05d26d0659e76650e593","babysitting","symmetric","none",2
"a1aa33c58ed56ee0eb8ed83fe2e128c3","housemates","symmetric","repeating",2
"a1aa33c58ed56ee0eb8ed83fe2e128c3","housemates","symmetric","alternating",6
"a1aa33c58ed56ee0eb8ed83fe2e128c3","housemates","symmetric","none",2
"a1aa33c58ed56ee0eb8ed83fe2e128c3","meeting location","symmetric","repeating",4
"a1aa33c58ed56ee0eb8ed83fe2e128c3","meeting location","symmetric","alternating",4
"a1aa33c58ed56ee0eb8ed83fe2e128c3","meeting location","symmetric","none",2
"a1aa33c58ed56ee0eb8ed83fe2e128c3","conversation","no_info","repeating",6
"a1aa33c58ed56ee0eb8ed83fe2e128c3","conversation","no_info","alternating",2
"a1aa33c58ed56ee0eb8ed83fe2e128c3","conversation","no_info","none",2
"a1aa33c58ed56ee0eb8ed83fe2e128c3","fundraising","symmetric","repeating",5
"a1aa33c58ed56ee0eb8ed83fe2e128c3","fundraising","symmetric","alternating",5
"a1aa33c58ed56ee0eb8ed83fe2e128c3","fundraising","symmetric","none",2
"a1aa33c58ed56ee0eb8ed83fe2e128c3","restaurant","asymmetric","repeating",5
"a1aa33c58ed56ee0eb8ed83fe2e128c3","restaurant","asymmetric","alternating",4
"a1aa33c58ed56ee0eb8ed83fe2e128c3","restaurant","asymmetric","none",2
"a1aa33c58ed56ee0eb8ed83fe2e128c3","gifts","symmetric","repeating",4
"a1aa33c58ed56ee0eb8ed83fe2e128c3","gifts","symmetric","alternating",4
"a1aa33c58ed56ee0eb8ed83fe2e128c3","gifts","symmetric","none",2
"a1aa33c58ed56ee0eb8ed83fe2e128c3","architects","asymmetric","repeating",6
"a1aa33c58ed56ee0eb8ed83fe2e128c3","architects","asymmetric","alternating",3
"a1aa33c58ed56ee0eb8ed83fe2e128c3","architects","asymmetric","none",2
"a1aa33c58ed56ee0eb8ed83fe2e128c3","concerts","no_info","repeating",4
"a1aa33c58ed56ee0eb8ed83fe2e128c3","concerts","no_info","alternating",4
"a1aa33c58ed56ee0eb8ed83fe2e128c3","concerts","no_info","none",2
"a1aa33c58ed56ee0eb8ed83fe2e128c3","weekend","symmetric","repeating",3
"a1aa33c58ed56ee0eb8ed83fe2e128c3","weekend","symmetric","alternating",5
"a1aa33c58ed56ee0eb8ed83fe2e128c3","weekend","symmetric","none",4
"a1aa33c58ed56ee0eb8ed83fe2e128c3","babysitting","no_info","repeating",3
"a1aa33c58ed56ee0eb8ed83fe2e128c3","babysitting","no_info","alternating",6
"a1aa33c58ed56ee0eb8ed83fe2e128c3","babysitting","no_info","none",2
"a1aa33c58ed56ee0eb8ed83fe2e128c3","groceries","symmetric","repeating",3
"a1aa33c58ed56ee0eb8ed83fe2e128c3","groceries","symmetric","alternating",6
"a1aa33c58ed56ee0eb8ed83fe2e128c3","groceries","symmetric","none",2
"a1aa33c58ed56ee0eb8ed83fe2e128c3","meeting prep","asymmetric","repeating",5
"a1aa33c58ed56ee0eb8ed83fe2e128c3","meeting prep","asymmetric","alternating",4
"a1aa33c58ed56ee0eb8ed83fe2e128c3","meeting prep","asymmetric","none",2
"a1aa33c58ed56ee0eb8ed83fe2e128c3","scheduling","no_info","repeating",6
"a1aa33c58ed56ee0eb8ed83fe2e128c3","scheduling","no_info","alternating",4
"a1aa33c58ed56ee0eb8ed83fe2e128c3","scheduling","no_info","none",2
"a1aa33c58ed56ee0eb8ed83fe2e128c3","police","asymmetric","repeating",6
"a1aa33c58ed56ee0eb8ed83fe2e128c3","police","asymmetric","alternating",3
"a1aa33c58ed56ee0eb8ed83fe2e128c3","police","asymmetric","none",2
"a1aa33c58ed56ee0eb8ed83fe2e128c3","family meals","asymmetric","repeating",6
"a1aa33c58ed56ee0eb8ed83fe2e128c3","family meals","asymmetric","alternating",3
"a1aa33c58ed56ee0eb8ed83fe2e128c3","family meals","asymmetric","none",2
"a1aa33c58ed56ee0eb8ed83fe2e128c3","feedback","no_info","repeating",4
"a1aa33c58ed56ee0eb8ed83fe2e128c3","feedback","no_info","alternating",6
"a1aa33c58ed56ee0eb8ed83fe2e128c3","feedback","no_info","none",2
"a1aa33c58ed56ee0eb8ed83fe2e128c3","coffee","asymmetric","repeating",5
"a1aa33c58ed56ee0eb8ed83fe2e128c3","coffee","asymmetric","alternating",3
"a1aa33c58ed56ee0eb8ed83fe2e128c3","coffee","asymmetric","none",2
"a1aa33c58ed56ee0eb8ed83fe2e128c3","group project","no_info","repeating",3
"a1aa33c58ed56ee0eb8ed83fe2e128c3","group project","no_info","alternating",5
"a1aa33c58ed56ee0eb8ed83fe2e128c3","group project","no_info","none",2
"2653d5a9a108c50a4bc716e201773ee5","conversation","no_info","repeating",6
"2653d5a9a108c50a4bc716e201773ee5","conversation","no_info","alternating",3
"2653d5a9a108c50a4bc716e201773ee5","conversation","no_info","none",2
"2653d5a9a108c50a4bc716e201773ee5","restaurant","symmetric","repeating",3
"2653d5a9a108c50a4bc716e201773ee5","restaurant","symmetric","alternating",6
"2653d5a9a108c50a4bc716e201773ee5","restaurant","symmetric","none",2
"2653d5a9a108c50a4bc716e201773ee5","concerts","asymmetric","repeating",5
"2653d5a9a108c50a4bc716e201773ee5","concerts","asymmetric","alternating",6
"2653d5a9a108c50a4bc716e201773ee5","concerts","asymmetric","none",2
"2653d5a9a108c50a4bc716e201773ee5","meeting prep","symmetric","repeating",6
"2653d5a9a108c50a4bc716e201773ee5","meeting prep","symmetric","alternating",3
"2653d5a9a108c50a4bc716e201773ee5","meeting prep","symmetric","none",2
"2653d5a9a108c50a4bc716e201773ee5","groceries","symmetric","repeating",6
"2653d5a9a108c50a4bc716e201773ee5","groceries","symmetric","alternating",4
"2653d5a9a108c50a4bc716e201773ee5","groceries","symmetric","none",3
"2653d5a9a108c50a4bc716e201773ee5","family meals","asymmetric","repeating",4
"2653d5a9a108c50a4bc716e201773ee5","family meals","asymmetric","alternating",4
"2653d5a9a108c50a4bc716e201773ee5","family meals","asymmetric","none",1
"2653d5a9a108c50a4bc716e201773ee5","architects","asymmetric","repeating",7
"2653d5a9a108c50a4bc716e201773ee5","architects","asymmetric","alternating",4
"2653d5a9a108c50a4bc716e201773ee5","architects","asymmetric","none",1
"2653d5a9a108c50a4bc716e201773ee5","coffee","no_info","repeating",5
"2653d5a9a108c50a4bc716e201773ee5","coffee","no_info","alternating",5
"2653d5a9a108c50a4bc716e201773ee5","coffee","no_info","none",3
"2653d5a9a108c50a4bc716e201773ee5","weekend","symmetric","repeating",4
"2653d5a9a108c50a4bc716e201773ee5","weekend","symmetric","alternating",4
"2653d5a9a108c50a4bc716e201773ee5","weekend","symmetric","none",2
"2653d5a9a108c50a4bc716e201773ee5","police","asymmetric","repeating",4
"2653d5a9a108c50a4bc716e201773ee5","police","asymmetric","alternating",4
"2653d5a9a108c50a4bc716e201773ee5","police","asymmetric","none",2
"2653d5a9a108c50a4bc716e201773ee5","group project","symmetric","repeating",5
"2653d5a9a108c50a4bc716e201773ee5","group project","symmetric","alternating",4
"2653d5a9a108c50a4bc716e201773ee5","group project","symmetric","none",2
"2653d5a9a108c50a4bc716e201773ee5","gifts","no_info","repeating",2
"2653d5a9a108c50a4bc716e201773ee5","gifts","no_info","alternating",5
"2653d5a9a108c50a4bc716e201773ee5","gifts","no_info","none",1
"2653d5a9a108c50a4bc716e201773ee5","meeting location","symmetric","repeating",6
"2653d5a9a108c50a4bc716e201773ee5","meeting location","symmetric","alternating",4
"2653d5a9a108c50a4bc716e201773ee5","meeting location","symmetric","none",2
"2653d5a9a108c50a4bc716e201773ee5","feedback","asymmetric","repeating",6
"2653d5a9a108c50a4bc716e201773ee5","feedback","asymmetric","alternating",4
"2653d5a9a108c50a4bc716e201773ee5","feedback","asymmetric","none",3
"2653d5a9a108c50a4bc716e201773ee5","babysitting","no_info","repeating",7
"2653d5a9a108c50a4bc716e201773ee5","babysitting","no_info","alternating",6
"2653d5a9a108c50a4bc716e201773ee5","babysitting","no_info","none",1
"2653d5a9a108c50a4bc716e201773ee5","housemates","asymmetric","repeating",7
"2653d5a9a108c50a4bc716e201773ee5","housemates","asymmetric","alternating",1
"2653d5a9a108c50a4bc716e201773ee5","housemates","asymmetric","none",1
"2653d5a9a108c50a4bc716e201773ee5","scheduling","no_info","repeating",4
"2653d5a9a108c50a4bc716e201773ee5","scheduling","no_info","alternating",4
"2653d5a9a108c50a4bc716e201773ee5","scheduling","no_info","none",5
"2653d5a9a108c50a4bc716e201773ee5","fundraising","no_info","repeating",3
"2653d5a9a108c50a4bc716e201773ee5","fundraising","no_info","alternating",3
"2653d5a9a108c50a4bc716e201773ee5","fundraising","no_info","none",3
"944ef7079afdfbb972999e45bcf03ec1","conversation","no_info","repeating",5
"944ef7079afdfbb972999e45bcf03ec1","conversation","no_info","alternating",3
"944ef7079afdfbb972999e45bcf03ec1","conversation","no_info","none",1
"944ef7079afdfbb972999e45bcf03ec1","groceries","symmetric","repeating",4
"944ef7079afdfbb972999e45bcf03ec1","groceries","symmetric","alternating",4
"944ef7079afdfbb972999e45bcf03ec1","groceries","symmetric","none",3
"944ef7079afdfbb972999e45bcf03ec1","architects","asymmetric","repeating",6
"944ef7079afdfbb972999e45bcf03ec1","architects","asymmetric","alternating",5
"944ef7079afdfbb972999e45bcf03ec1","architects","asymmetric","none",2
"944ef7079afdfbb972999e45bcf03ec1","weekend","symmetric","repeating",3
"944ef7079afdfbb972999e45bcf03ec1","weekend","symmetric","alternating",4
"944ef7079afdfbb972999e45bcf03ec1","weekend","symmetric","none",3
"944ef7079afdfbb972999e45bcf03ec1","police","asymmetric","repeating",6
"944ef7079afdfbb972999e45bcf03ec1","police","asymmetric","alternating",3
"944ef7079afdfbb972999e45bcf03ec1","police","asymmetric","none",1
"944ef7079afdfbb972999e45bcf03ec1","gifts","no_info","repeating",3
"944ef7079afdfbb972999e45bcf03ec1","gifts","no_info","alternating",2
"944ef7079afdfbb972999e45bcf03ec1","gifts","no_info","none",2
"944ef7079afdfbb972999e45bcf03ec1","group project","asymmetric","repeating",7
"944ef7079afdfbb972999e45bcf03ec1","group project","asymmetric","alternating",2
"944ef7079afdfbb972999e45bcf03ec1","group project","asymmetric","none",2
"944ef7079afdfbb972999e45bcf03ec1","meeting location","asymmetric","repeating",5
"944ef7079afdfbb972999e45bcf03ec1","meeting location","asymmetric","alternating",5
"944ef7079afdfbb972999e45bcf03ec1","meeting location","asymmetric","none",1
"944ef7079afdfbb972999e45bcf03ec1","restaurant","symmetric","repeating",2
"944ef7079afdfbb972999e45bcf03ec1","restaurant","symmetric","alternating",6
"944ef7079afdfbb972999e45bcf03ec1","restaurant","symmetric","none",2
"944ef7079afdfbb972999e45bcf03ec1","feedback","asymmetric","repeating",4
"944ef7079afdfbb972999e45bcf03ec1","feedback","asymmetric","alternating",4
"944ef7079afdfbb972999e45bcf03ec1","feedback","asymmetric","none",3
"944ef7079afdfbb972999e45bcf03ec1","concerts","asymmetric","repeating",5
"944ef7079afdfbb972999e45bcf03ec1","concerts","asymmetric","alternating",3
"944ef7079afdfbb972999e45bcf03ec1","concerts","asymmetric","none",3
"944ef7079afdfbb972999e45bcf03ec1","coffee","no_info","repeating",4
"944ef7079afdfbb972999e45bcf03ec1","coffee","no_info","alternating",5
"944ef7079afdfbb972999e45bcf03ec1","coffee","no_info","none",2
"944ef7079afdfbb972999e45bcf03ec1","family meals","no_info","repeating",3
"944ef7079afdfbb972999e45bcf03ec1","family meals","no_info","alternating",6
"944ef7079afdfbb972999e45bcf03ec1","family meals","no_info","none",1
"944ef7079afdfbb972999e45bcf03ec1","fundraising","no_info","repeating",5
"944ef7079afdfbb972999e45bcf03ec1","fundraising","no_info","alternating",4
"944ef7079afdfbb972999e45bcf03ec1","fundraising","no_info","none",3
"944ef7079afdfbb972999e45bcf03ec1","babysitting","symmetric","repeating",3
"944ef7079afdfbb972999e45bcf03ec1","babysitting","symmetric","alternating",6
"944ef7079afdfbb972999e45bcf03ec1","babysitting","symmetric","none",2
"944ef7079afdfbb972999e45bcf03ec1","housemates","no_info","repeating",5
"944ef7079afdfbb972999e45bcf03ec1","housemates","no_info","alternating",3
"944ef7079afdfbb972999e45bcf03ec1","housemates","no_info","none",1
"944ef7079afdfbb972999e45bcf03ec1","scheduling","symmetric","repeating",3
"944ef7079afdfbb972999e45bcf03ec1","scheduling","symmetric","alternating",6
"944ef7079afdfbb972999e45bcf03ec1","scheduling","symmetric","none",2
"944ef7079afdfbb972999e45bcf03ec1","meeting prep","symmetric","repeating",6
"944ef7079afdfbb972999e45bcf03ec1","meeting prep","symmetric","alternating",2
"944ef7079afdfbb972999e45bcf03ec1","meeting prep","symmetric","none",1
"302467112df8e623d023d02f5926e906","gifts","no_info","repeating",3
"302467112df8e623d023d02f5926e906","gifts","no_info","alternating",1
"302467112df8e623d023d02f5926e906","gifts","no_info","none",1
"302467112df8e623d023d02f5926e906","meeting prep","symmetric","repeating",6
"302467112df8e623d023d02f5926e906","meeting prep","symmetric","alternating",2
"302467112df8e623d023d02f5926e906","meeting prep","symmetric","none",5
"302467112df8e623d023d02f5926e906","group project","asymmetric","repeating",6
"302467112df8e623d023d02f5926e906","group project","asymmetric","alternating",5
"302467112df8e623d023d02f5926e906","group project","asymmetric","none",4
"302467112df8e623d023d02f5926e906","scheduling","no_info","repeating",2
"302467112df8e623d023d02f5926e906","scheduling","no_info","alternating",6
"302467112df8e623d023d02f5926e906","scheduling","no_info","none",3
"302467112df8e623d023d02f5926e906","weekend","symmetric","repeating",3
"302467112df8e623d023d02f5926e906","weekend","symmetric","alternating",5
"302467112df8e623d023d02f5926e906","weekend","symmetric","none",5
"302467112df8e623d023d02f5926e906","concerts","asymmetric","repeating",4
"302467112df8e623d023d02f5926e906","concerts","asymmetric","alternating",6
"302467112df8e623d023d02f5926e906","concerts","asymmetric","none",1
"302467112df8e623d023d02f5926e906","conversation","asymmetric","repeating",6
"302467112df8e623d023d02f5926e906","conversation","asymmetric","alternating",3
"302467112df8e623d023d02f5926e906","conversation","asymmetric","none",5
"302467112df8e623d023d02f5926e906","architects","symmetric","repeating",5
"302467112df8e623d023d02f5926e906","architects","symmetric","alternating",4
"302467112df8e623d023d02f5926e906","architects","symmetric","none",2
"302467112df8e623d023d02f5926e906","family meals","asymmetric","repeating",5
"302467112df8e623d023d02f5926e906","family meals","asymmetric","alternating",6
"302467112df8e623d023d02f5926e906","family meals","asymmetric","none",1
"302467112df8e623d023d02f5926e906","meeting location","no_info","repeating",3
"302467112df8e623d023d02f5926e906","meeting location","no_info","alternating",5
"302467112df8e623d023d02f5926e906","meeting location","no_info","none",4
"302467112df8e623d023d02f5926e906","fundraising","no_info","repeating",7
"302467112df8e623d023d02f5926e906","fundraising","no_info","alternating",2
"302467112df8e623d023d02f5926e906","fundraising","no_info","none",3
"302467112df8e623d023d02f5926e906","babysitting","asymmetric","repeating",6
"302467112df8e623d023d02f5926e906","babysitting","asymmetric","alternating",6
"302467112df8e623d023d02f5926e906","babysitting","asymmetric","none",1
"302467112df8e623d023d02f5926e906","police","symmetric","repeating",3
"302467112df8e623d023d02f5926e906","police","symmetric","alternating",4
"302467112df8e623d023d02f5926e906","police","symmetric","none",5
"302467112df8e623d023d02f5926e906","groceries","no_info","repeating",4
"302467112df8e623d023d02f5926e906","groceries","no_info","alternating",5
"302467112df8e623d023d02f5926e906","groceries","no_info","none",1
"302467112df8e623d023d02f5926e906","coffee","symmetric","repeating",5
"302467112df8e623d023d02f5926e906","coffee","symmetric","alternating",6
"302467112df8e623d023d02f5926e906","coffee","symmetric","none",2
"302467112df8e623d023d02f5926e906","housemates","no_info","repeating",3
"302467112df8e623d023d02f5926e906","housemates","no_info","alternating",7
"302467112df8e623d023d02f5926e906","housemates","no_info","none",1
"302467112df8e623d023d02f5926e906","restaurant","symmetric","repeating",2
"302467112df8e623d023d02f5926e906","restaurant","symmetric","alternating",6
"302467112df8e623d023d02f5926e906","restaurant","symmetric","none",4
"302467112df8e623d023d02f5926e906","feedback","asymmetric","repeating",7
"302467112df8e623d023d02f5926e906","feedback","asymmetric","alternating",7
"302467112df8e623d023d02f5926e906","feedback","asymmetric","none",2
"f0e9ceef0af2bd6e3583fb8f6c5cfbf0","group project","symmetric","repeating",5
"f0e9ceef0af2bd6e3583fb8f6c5cfbf0","group project","symmetric","alternating",6
"f0e9ceef0af2bd6e3583fb8f6c5cfbf0","group project","symmetric","none",2
"f0e9ceef0af2bd6e3583fb8f6c5cfbf0","feedback","no_info","repeating",5
"f0e9ceef0af2bd6e3583fb8f6c5cfbf0","feedback","no_info","alternating",6
"f0e9ceef0af2bd6e3583fb8f6c5cfbf0","feedback","no_info","none",2
"f0e9ceef0af2bd6e3583fb8f6c5cfbf0","housemates","asymmetric","repeating",6
"f0e9ceef0af2bd6e3583fb8f6c5cfbf0","housemates","asymmetric","alternating",4
"f0e9ceef0af2bd6e3583fb8f6c5cfbf0","housemates","asymmetric","none",3
"f0e9ceef0af2bd6e3583fb8f6c5cfbf0","restaurant","no_info","repeating",3
"f0e9ceef0af2bd6e3583fb8f6c5cfbf0","restaurant","no_info","alternating",6
"f0e9ceef0af2bd6e3583fb8f6c5cfbf0","restaurant","no_info","none",2
"f0e9ceef0af2bd6e3583fb8f6c5cfbf0","architects","no_info","repeating",6
"f0e9ceef0af2bd6e3583fb8f6c5cfbf0","architects","no_info","alternating",5
"f0e9ceef0af2bd6e3583fb8f6c5cfbf0","architects","no_info","none",2
"f0e9ceef0af2bd6e3583fb8f6c5cfbf0","concerts","symmetric","repeating",3
"f0e9ceef0af2bd6e3583fb8f6c5cfbf0","concerts","symmetric","alternating",6
"f0e9ceef0af2bd6e3583fb8f6c5cfbf0","concerts","symmetric","none",1
"f0e9ceef0af2bd6e3583fb8f6c5cfbf0","groceries","no_info","repeating",6
"f0e9ceef0af2bd6e3583fb8f6c5cfbf0","groceries","no_info","alternating",6
"f0e9ceef0af2bd6e3583fb8f6c5cfbf0","groceries","no_info","none",2
"f0e9ceef0af2bd6e3583fb8f6c5cfbf0","fundraising","asymmetric","repeating",6
"f0e9ceef0af2bd6e3583fb8f6c5cfbf0","fundraising","asymmetric","alternating",4
"f0e9ceef0af2bd6e3583fb8f6c5cfbf0","fundraising","asymmetric","none",4
"f0e9ceef0af2bd6e3583fb8f6c5cfbf0","conversation","symmetric","repeating",5
"f0e9ceef0af2bd6e3583fb8f6c5cfbf0","conversation","symmetric","alternating",6
"f0e9ceef0af2bd6e3583fb8f6c5cfbf0","conversation","symmetric","none",1
