subject_id,trial_num,scenario_id,partner_status,time,partner_choice,participant_choice,coordination,passed_attention_checks
0013cadea25f4e1e710bd7cad1a73276,7,task checking,lower,second,give,receive,TRUE,2
0013cadea25f4e1e710bd7cad1a73276,8,meeting place,equal,second,give,give,FALSE,2
0013cadea25f4e1e710bd7cad1a73276,9,song preference,equal,first,give,give,FALSE,2
0013cadea25f4e1e710bd7cad1a73276,10,meal,higher,first,receive,receive,FALSE,2
0013cadea25f4e1e710bd7cad1a73276,11,meal,higher,second,receive,give,TRUE,2
0013cadea25f4e1e710bd7cad1a73276,12,song preference,equal,second,receive,give,TRUE,2
cd4f8bfd41899afa297adc55c76b4300,1,song preference,higher,first,receive,give,TRUE,2
cd4f8bfd41899afa297adc55c76b4300,2,meal,equal,first,give,give,FALSE,2
cd4f8bfd41899afa297adc55c76b4300,3,meeting place,lower,first,give,receive,TRUE,2
cd4f8bfd41899afa297adc55c76b4300,4,song preference,higher,second,receive,give,TRUE,2
cd4f8bfd41899afa297adc55c76b4300,5,meal,equal,second,receive,give,TRUE,2
cd4f8bfd41899afa297adc55c76b4300,6,gift,lower,first,receive,receive,FALSE,2
cd4f8bfd41899afa297adc55c76b4300,7,gift,lower,second,receive,receive,FALSE,2
cd4f8bfd41899afa297adc55c76b4300,8,object carrying,higher,first,give,give,FALSE,2
cd4f8bfd41899afa297adc55c76b4300,9,task checking,equal,first,receive,give,TRUE,2
cd4f8bfd41899afa297adc55c76b4300,10,meeting place,lower,second,give,give,FALSE,2
cd4f8bfd41899afa297adc55c76b4300,11,object carrying,higher,second,give,give,FALSE,2
cd4f8bfd41899afa297adc55c76b4300,12,task checking,equal,second,give,receive,TRUE,2
aea77c7876801747e3ec7696fafb1403,1,meeting place,lower,first,receive,give,TRUE,1
aea77c7876801747e3ec7696fafb1403,2,song preference,higher,first,give,give,FALSE,1
aea77c7876801747e3ec7696fafb1403,3,gift,equal,first,give,receive,TRUE,1
aea77c7876801747e3ec7696fafb1403,4,meeting place,lower,second,receive,give,TRUE,1
aea77c7876801747e3ec7696fafb1403,5,meal,lower,first,give,give,FALSE,1
aea77c7876801747e3ec7696fafb1403,6,object carrying,equal,first,receive,receive,FALSE,1
aea77c7876801747e3ec7696fafb1403,7,song preference,higher,second,give,receive,TRUE,1
aea77c7876801747e3ec7696fafb1403,8,task checking,higher,first,receive,give,TRUE,1
aea77c7876801747e3ec7696fafb1403,9,object carrying,equal,second,give,receive,TRUE,1
aea77c7876801747e3ec7696fafb1403,10,meal,lower,second,give,receive,TRUE,1
aea77c7876801747e3ec7696fafb1403,11,gift,equal,second,receive,receive,FALSE,1
aea77c7876801747e3ec7696fafb1403,12,task checking,higher,second,receive,receive,FALSE,1
236f8f90be786e835fb6c82226b56779,1,song preference,equal,first,receive,give,TRUE,1
236f8f90be786e835fb6c82226b56779,2,song preference,equal,second,give,receive,TRUE,1
236f8f90be786e835fb6c82226b56779,3,gift,higher,first,receive,give,TRUE,1
236f8f90be786e835fb6c82226b56779,4,meeting place,lower,first,give,give,FALSE,1
236f8f90be786e835fb6c82226b56779,5,object carrying,lower,first,receive,give,TRUE,1
236f8f90be786e835fb6c82226b56779,6,object carrying,lower,second,receive,give,TRUE,1
236f8f90be786e835fb6c82226b56779,7,gift,higher,second,receive,give,TRUE,1
236f8f90be786e835fb6c82226b56779,8,meal,equal,first,give,give,FALSE,1
236f8f90be786e835fb6c82226b56779,9,meal,equal,second,receive,receive,FALSE,1
236f8f90be786e835fb6c82226b56779,10,meeting place,lower,second,give,receive,TRUE,1
236f8f90be786e835fb6c82226b56779,11,task checking,higher,first,give,receive,TRUE,1
236f8f90be786e835fb6c82226b56779,12,task checking,higher,second,give,receive,TRUE,1
417c44c0cfe1c3f7ca6c79f3a70b80af,1,gift,higher,first,give,give,FALSE,2
417c44c0cfe1c3f7ca6c79f3a70b80af,2,meal,lower,first,receive,receive,FALSE,2
417c44c0cfe1c3f7ca6c79f3a70b80af,3,gift,higher,second,give,receive,TRUE,2
417c44c0cfe1c3f7ca6c79f3a70b80af,4,meeting place,equal,first,receive,receive,FALSE,2
417c44c0cfe1c3f7ca6c79f3a70b80af,5,meal,lower,second,receive,give,TRUE,2
417c44c0cfe1c3f7ca6c79f3a70b80af,6,task checking,lower,first,give,give,FALSE,2
417c44c0cfe1c3f7ca6c79f3a70b80af,7,object carrying,higher,first,receive,give,TRUE,2
417c44c0cfe1c3f7ca6c79f3a70b80af,8,meeting place,equal,second,give,give,FALSE,2
417c44c0cfe1c3f7ca6c79f3a70b80af,9,song preference,equal,first,give,receive,TRUE,2
417c44c0cfe1c3f7ca6c79f3a70b80af,10,object carrying,higher,second,receive,give,TRUE,2
417c44c0cfe1c3f7ca6c79f3a70b80af,11,song preference,equal,second,receive,receive,FALSE,2
417c44c0cfe1c3f7ca6c79f3a70b80af,12,task checking,lower,second,give,receive,TRUE,2
a004b8d2c41b2fc095f014a17a82d4ab,1,meal,lower,first,give,receive,TRUE,1
a004b8d2c41b2fc095f014a17a82d4ab,2,meal,lower,second,give,receive,TRUE,1
a004b8d2c41b2fc095f014a17a82d4ab,3,object carrying,higher,first,receive,give,TRUE,1
a004b8d2c41b2fc095f014a17a82d4ab,4,task checking,equal,first,receive,give,TRUE,1
a004b8d2c41b2fc095f014a17a82d4ab,5,meeting place,higher,first,give,give,FALSE,1
a004b8d2c41b2fc095f014a17a82d4ab,6,gift,equal,first,give,give,FALSE,1
a004b8d2c41b2fc095f014a17a82d4ab,7,meeting place,higher,second,give,give,FALSE,1
a004b8d2c41b2fc095f014a17a82d4ab,8,gift,equal,second,receive,give,TRUE,1
a004b8d2c41b2fc095f014a17a82d4ab,9,song preference,lower,first,receive,receive,FALSE,1
a004b8d2c41b2fc095f014a17a82d4ab,10,object carrying,higher,second,receive,give,TRUE,1
a004b8d2c41b2fc095f014a17a82d4ab,11,song preference,lower,second,receive,receive,FALSE,1
a004b8d2c41b2fc095f014a17a82d4ab,12,task checking,equal,second,give,give,FALSE,1
a422f0e3129d132b25c76ba25f2a695d,1,task checking,equal,first,receive,give,TRUE,2
a422f0e3129d132b25c76ba25f2a695d,2,gift,higher,first,receive,receive,FALSE,2
a422f0e3129d132b25c76ba25f2a695d,3,gift,higher,second,receive,give,TRUE,2
a422f0e3129d132b25c76ba25f2a695d,4,meal,lower,first,receive,receive,FALSE,2
a422f0e3129d132b25c76ba25f2a695d,5,object carrying,equal,first,give,give,FALSE,2
a422f0e3129d132b25c76ba25f2a695d,6,song preference,higher,first,give,give,FALSE,2
a422f0e3129d132b25c76ba25f2a695d,7,meeting place,lower,first,give,receive,TRUE,2
a422f0e3129d132b25c76ba25f2a695d,8,object carrying,equal,second,receive,receive,FALSE,2
a422f0e3129d132b25c76ba25f2a695d,9,meeting place,lower,second,give,receive,TRUE,2
a422f0e3129d132b25c76ba25f2a695d,10,task checking,equal,second,give,give,FALSE,2
a422f0e3129d132b25c76ba25f2a695d,11,meal,lower,second,receive,give,TRUE,2
a422f0e3129d132b25c76ba25f2a695d,12,song preference,higher,second,give,receive,TRUE,2
5f1159b79f1255dd21a899cb3e82acce,1,task checking,lower,first,receive,give,TRUE,2
5f1159b79f1255dd21a899cb3e82acce,2,gift,equal,first,give,give,FALSE,2
5f1159b79f1255dd21a899cb3e82acce,3,meeting place,equal,first,receive,give,TRUE,2
5f1159b79f1255dd21a899cb3e82acce,4,meeting place,equal,second,give,receive,TRUE,2
5f1159b79f1255dd21a899cb3e82acce,5,meal,lower,first,give,give,FALSE,2
5f1159b79f1255dd21a899cb3e82acce,6,object carrying,higher,first,give,give,FALSE,2
5f1159b79f1255dd21a899cb3e82acce,7,gift,equal,second,receive,receive,FALSE,2
5f1159b79f1255dd21a899cb3e82acce,8,task checking,lower,second,receive,give,TRUE,2
5f1159b79f1255dd21a899cb3e82acce,9,song preference,higher,first,receive,receive,FALSE,2
5f1159b79f1255dd21a899cb3e82acce,10,object carrying,higher,second,give,receive,TRUE,2
5f1159b79f1255dd21a899cb3e82acce,11,meal,lower,second,give,receive,TRUE,2
5f1159b79f1255dd21a899cb3e82acce,12,song preference,higher,second,receive,give,TRUE,2
0e09862718fad982c054bd825416fb33,1,gift,lower,first,receive,give,TRUE,2
0e09862718fad982c054bd825416fb33,2,meal,equal,first,receive,give,TRUE,2
0e09862718fad982c054bd825416fb33,3,meeting place,equal,first,give,give,FALSE,2
0e09862718fad982c054bd825416fb33,4,meal,equal,second,give,give,FALSE,2
0e09862718fad982c054bd825416fb33,5,meeting place,equal,second,receive,receive,FALSE,2
0e09862718fad982c054bd825416fb33,6,gift,lower,second,receive,give,TRUE,2
0e09862718fad982c054bd825416fb33,7,song preference,higher,first,give,give,FALSE,2
0e09862718fad982c054bd825416fb33,8,song preference,higher,second,give,receive,TRUE,2
0e09862718fad982c054bd825416fb33,9,object carrying,lower,first,give,give,FALSE,2
0e09862718fad982c054bd825416fb33,10,object carrying,lower,second,give,receive,TRUE,2
0e09862718fad982c054bd825416fb33,11,task checking,higher,first,receive,receive,FALSE,2
0e09862718fad982c054bd825416fb33,12,task checking,higher,second,receive,receive,FALSE,2
f37bb0347fffb42cf521561ee25c4b11,1,gift,equal,first,give,receive,TRUE,2
f37bb0347fffb42cf521561ee25c4b11,2,task checking,higher,first,give,give,FALSE,2
f37bb0347fffb42cf521561ee25c4b11,3,gift,equal,second,receive,give,TRUE,2
f37bb0347fffb42cf521561ee25c4b11,4,meeting place,lower,first,receive,receive,FALSE,2
f37bb0347fffb42cf521561ee25c4b11,5,meal,lower,first,give,receive,TRUE,2
f37bb0347fffb42cf521561ee25c4b11,6,object carrying,higher,first,receive,give,TRUE,2
f37bb0347fffb42cf521561ee25c4b11,7,meal,lower,second,give,give,FALSE,2
f37bb0347fffb42cf521561ee25c4b11,8,task checking,higher,second,give,receive,TRUE,2
f37bb0347fffb42cf521561ee25c4b11,9,object carrying,higher,second,receive,receive,FALSE,2
f37bb0347fffb42cf521561ee25c4b11,10,meeting place,lower,second,receive,give,TRUE,2
f37bb0347fffb42cf521561ee25c4b11,11,song preference,equal,first,receive,give,TRUE,2
f37bb0347fffb42cf521561ee25c4b11,12,song preference,equal,second,give,receive,TRUE,2
737e49e5a7981c04c6beaa94a0a310ce,1,object carrying,equal,first,receive,give,TRUE,2
737e49e5a7981c04c6beaa94a0a310ce,2,song preference,lower,first,receive,give,TRUE,2
737e49e5a7981c04c6beaa94a0a310ce,3,gift,lower,first,give,give,FALSE,2
737e49e5a7981c04c6beaa94a0a310ce,4,gift,lower,second,give,give,FALSE,2
737e49e5a7981c04c6beaa94a0a310ce,5,meal,equal,first,give,receive,TRUE,2
737e49e5a7981c04c6beaa94a0a310ce,6,meal,equal,second,receive,receive,FALSE,2
737e49e5a7981c04c6beaa94a0a310ce,7,meeting place,higher,first,receive,give,TRUE,2
737e49e5a7981c04c6beaa94a0a310ce,8,meeting place,higher,second,receive,give,TRUE,2
737e49e5a7981c04c6beaa94a0a310ce,9,song preference,lower,second,receive,give,TRUE,2
737e49e5a7981c04c6beaa94a0a310ce,10,task checking,higher,first,give,receive,TRUE,2
737e49e5a7981c04c6beaa94a0a310ce,11,task checking,higher,second,give,receive,TRUE,2
737e49e5a7981c04c6beaa94a0a310ce,12,object carrying,equal,second,give,give,FALSE,2
c3e992eab9cb61fb650927f7f122f3e1,1,meeting place,higher,first,give,give,FALSE,2
c3e992eab9cb61fb650927f7f122f3e1,2,song preference,lower,first,receive,receive,FALSE,2
c3e992eab9cb61fb650927f7f122f3e1,3,song preference,lower,second,receive,give,TRUE,2
c3e992eab9cb61fb650927f7f122f3e1,4,meal,equal,first,give,receive,TRUE,2
c3e992eab9cb61fb650927f7f122f3e1,5,gift,lower,first,give,give,FALSE,2
c3e992eab9cb61fb650927f7f122f3e1,6,meal,equal,second,receive,receive,FALSE,2
c3e992eab9cb61fb650927f7f122f3e1,7,task checking,higher,first,receive,receive,FALSE,2
c3e992eab9cb61fb650927f7f122f3e1,8,gift,lower,second,give,receive,TRUE,2
c3e992eab9cb61fb650927f7f122f3e1,9,task checking,higher,second,receive,give,TRUE,2
c3e992eab9cb61fb650927f7f122f3e1,10,object carrying,equal,first,receive,receive,FALSE,2
c3e992eab9cb61fb650927f7f122f3e1,11,object carrying,equal,second,give,give,FALSE,2
c3e992eab9cb61fb650927f7f122f3e1,12,meeting place,higher,second,give,receive,TRUE,2
0050011b38df3414c12ab46794171265,1,object carrying,equal,first,give,give,FALSE,2
0050011b38df3414c12ab46794171265,2,gift,higher,first,receive,receive,FALSE,2
0050011b38df3414c12ab46794171265,3,meal,lower,first,give,give,FALSE,2
0050011b38df3414c12ab46794171265,4,task checking,lower,first,receive,give,TRUE,2
0050011b38df3414c12ab46794171265,5,task checking,lower,second,receive,give,TRUE,2
0050011b38df3414c12ab46794171265,6,gift,higher,second,receive,give,TRUE,2
0050011b38df3414c12ab46794171265,7,meeting place,higher,first,give,give,FALSE,2
0050011b38df3414c12ab46794171265,8,object carrying,equal,second,receive,receive,FALSE,2
0050011b38df3414c12ab46794171265,9,meeting place,higher,second,give,receive,TRUE,2
0050011b38df3414c12ab46794171265,10,song preference,equal,first,receive,receive,FALSE,2
0050011b38df3414c12ab46794171265,11,song preference,equal,second,give,give,FALSE,2
0050011b38df3414c12ab46794171265,12,meal,lower,second,give,receive,TRUE,2
b32469a99618e0a53179b5f978c70843,1,song preference,lower,first,receive,give,TRUE,2
b32469a99618e0a53179b5f978c70843,2,meal,higher,first,give,give,FALSE,2
b32469a99618e0a53179b5f978c70843,3,meal,higher,second,give,receive,TRUE,2
b32469a99618e0a53179b5f978c70843,4,task checking,equal,first,give,give,FALSE,2
b32469a99618e0a53179b5f978c70843,5,song preference,lower,second,receive,give,TRUE,2
b32469a99618e0a53179b5f978c70843,6,gift,lower,first,give,give,FALSE,2
b32469a99618e0a53179b5f978c70843,7,task checking,equal,second,receive,receive,FALSE,2
b32469a99618e0a53179b5f978c70843,8,object carrying,equal,first,receive,give,TRUE,2
b32469a99618e0a53179b5f978c70843,9,meeting place,higher,first,receive,give,TRUE,2
b32469a99618e0a53179b5f978c70843,10,meeting place,higher,second,receive,give,TRUE,2
b32469a99618e0a53179b5f978c70843,11,gift,lower,second,give,receive,TRUE,2
b32469a99618e0a53179b5f978c70843,12,object carrying,equal,second,give,receive,TRUE,2
619647b575ccd60210451093110c2d21,1,gift,higher,first,receive,receive,FALSE,1
619647b575ccd60210451093110c2d21,2,meal,lower,first,give,give,FALSE,1
619647b575ccd60210451093110c2d21,3,task checking,equal,first,receive,give,TRUE,1
619647b575ccd60210451093110c2d21,4,song preference,lower,first,receive,give,TRUE,1
619647b575ccd60210451093110c2d21,5,meeting place,higher,first,give,give,FALSE,1
619647b575ccd60210451093110c2d21,6,meal,lower,second,give,receive,TRUE,1
619647b575ccd60210451093110c2d21,7,meeting place,higher,second,give,give,FALSE,1
619647b575ccd60210451093110c2d21,8,gift,higher,second,receive,receive,FALSE,1
619647b575ccd60210451093110c2d21,9,song preference,lower,second,receive,give,TRUE,1
619647b575ccd60210451093110c2d21,10,object carrying,equal,first,give,give,FALSE,1
619647b575ccd60210451093110c2d21,11,task checking,equal,second,give,receive,TRUE,1
619647b575ccd60210451093110c2d21,12,object carrying,equal,second,receive,receive,FALSE,1
4945c0d64e7ad8ca6f4c77302cf24531,1,meeting place,higher,first,receive,give,TRUE,1
4945c0d64e7ad8ca6f4c77302cf24531,2,meeting place,higher,second,receive,give,TRUE,1
4945c0d64e7ad8ca6f4c77302cf24531,3,meal,higher,first,give,give,FALSE,1
4945c0d64e7ad8ca6f4c77302cf24531,4,meal,higher,second,give,give,FALSE,1
4945c0d64e7ad8ca6f4c77302cf24531,5,object carrying,lower,first,receive,receive,FALSE,1
4945c0d64e7ad8ca6f4c77302cf24531,6,object carrying,lower,second,receive,receive,FALSE,1
4945c0d64e7ad8ca6f4c77302cf24531,7,gift,lower,first,give,receive,TRUE,1
4945c0d64e7ad8ca6f4c77302cf24531,8,song preference,equal,first,receive,give,TRUE,1
4945c0d64e7ad8ca6f4c77302cf24531,9,song preference,equal,second,give,give,FALSE,1
4945c0d64e7ad8ca6f4c77302cf24531,10,task checking,equal,first,give,give,FALSE,1
4945c0d64e7ad8ca6f4c77302cf24531,11,task checking,equal,second,receive,receive,FALSE,1
4945c0d64e7ad8ca6f4c77302cf24531,12,gift,lower,second,give,receive,TRUE,1
59264a05301b7788e6776bfd18635487,1,song preference,lower,first,receive,receive,FALSE,2
59264a05301b7788e6776bfd18635487,2,meal,lower,first,give,receive,TRUE,2
59264a05301b7788e6776bfd18635487,3,gift,higher,first,receive,receive,FALSE,2
59264a05301b7788e6776bfd18635487,4,song preference,lower,second,receive,give,TRUE,2
59264a05301b7788e6776bfd18635487,5,task checking,equal,first,give,receive,TRUE,2
59264a05301b7788e6776bfd18635487,6,object carrying,equal,first,receive,receive,FALSE,2
59264a05301b7788e6776bfd18635487,7,object carrying,equal,second,give,give,FALSE,2
59264a05301b7788e6776bfd18635487,8,gift,higher,second,receive,give,TRUE,2
59264a05301b7788e6776bfd18635487,9,meal,lower,second,give,receive,TRUE,2
59264a05301b7788e6776bfd18635487,10,meeting place,higher,first,give,receive,TRUE,2
59264a05301b7788e6776bfd18635487,11,task checking,equal,second,receive,receive,FALSE,2
59264a05301b7788e6776bfd18635487,12,meeting place,higher,second,give,receive,TRUE,2
259bf1eb9c09d1eaef93cd1f1350cc81,1,gift,higher,first,receive,give,TRUE,2
259bf1eb9c09d1eaef93cd1f1350cc81,2,meeting place,equal,first,receive,give,TRUE,2
259bf1eb9c09d1eaef93cd1f1350cc81,3,gift,higher,second,receive,give,TRUE,2
259bf1eb9c09d1eaef93cd1f1350cc81,4,object carrying,lower,first,give,give,FALSE,2
259bf1eb9c09d1eaef93cd1f1350cc81,5,object carrying,lower,second,give,receive,TRUE,2
259bf1eb9c09d1eaef93cd1f1350cc81,6,song preference,higher,first,give,give,FALSE,2
259bf1eb9c09d1eaef93cd1f1350cc81,7,song preference,higher,second,give,receive,TRUE,2
259bf1eb9c09d1eaef93cd1f1350cc81,8,task checking,lower,first,receive,give,TRUE,2
259bf1eb9c09d1eaef93cd1f1350cc81,9,meal,equal,first,give,give,FALSE,2
259bf1eb9c09d1eaef93cd1f1350cc81,10,meal,equal,second,receive,receive,FALSE,2
259bf1eb9c09d1eaef93cd1f1350cc81,11,meeting place,equal,second,give,receive,TRUE,2
259bf1eb9c09d1eaef93cd1f1350cc81,12,task checking,lower,second,receive,receive,FALSE,2
efc9ffba321ca20e5714dbdad5e098c8,1,meeting place,higher,first,give,give,FALSE,2
efc9ffba321ca20e5714dbdad5e098c8,2,object carrying,higher,first,receive,give,TRUE,2
efc9ffba321ca20e5714dbdad5e098c8,3,meal,equal,first,receive,receive,FALSE,2
efc9ffba321ca20e5714dbdad5e098c8,4,meeting place,higher,second,give,receive,TRUE,2
efc9ffba321ca20e5714dbdad5e098c8,5,task checking,lower,first,give,give,FALSE,2
efc9ffba321ca20e5714dbdad5e098c8,6,gift,lower,first,receive,receive,FALSE,2
efc9ffba321ca20e5714dbdad5e098c8,7,task checking,lower,second,give,receive,TRUE,2
efc9ffba321ca20e5714dbdad5e098c8,8,meal,equal,second,give,give,FALSE,2
efc9ffba321ca20e5714dbdad5e098c8,9,song preference,equal,first,give,receive,TRUE,2
efc9ffba321ca20e5714dbdad5e098c8,10,object carrying,higher,second,receive,give,TRUE,2
efc9ffba321ca20e5714dbdad5e098c8,11,song preference,equal,second,receive,receive,FALSE,2
efc9ffba321ca20e5714dbdad5e098c8,12,gift,lower,second,receive,give,TRUE,2
8b124353e7ee6520b84a0cff1d14d454,1,meal,equal,first,give,receive,TRUE,1
8b124353e7ee6520b84a0cff1d14d454,2,gift,lower,first,receive,give,TRUE,1
8b124353e7ee6520b84a0cff1d14d454,3,object carrying,equal,first,receive,give,TRUE,1
8b124353e7ee6520b84a0cff1d14d454,4,song preference,higher,first,give,give,FALSE,1
8b124353e7ee6520b84a0cff1d14d454,5,meal,equal,second,receive,give,TRUE,1
8b124353e7ee6520b84a0cff1d14d454,6,gift,lower,second,receive,give,TRUE,1
8b124353e7ee6520b84a0cff1d14d454,7,meeting place,lower,first,give,give,FALSE,1
8b124353e7ee6520b84a0cff1d14d454,8,task checking,higher,first,receive,receive,FALSE,1
8b124353e7ee6520b84a0cff1d14d454,9,object carrying,equal,second,give,receive,TRUE,1
8b124353e7ee6520b84a0cff1d14d454,10,meeting place,lower,second,give,give,FALSE,1
8b124353e7ee6520b84a0cff1d14d454,11,task checking,higher,second,receive,give,TRUE,1
8b124353e7ee6520b84a0cff1d14d454,12,song preference,higher,second,give,receive,TRUE,1
ae9b1280d68c6ef67b702f1063adfd09,1,object carrying,equal,first,receive,receive,FALSE,2
ae9b1280d68c6ef67b702f1063adfd09,2,gift,higher,first,receive,receive,FALSE,2
ae9b1280d68c6ef67b702f1063adfd09,3,song preference,lower,first,give,receive,TRUE,2
ae9b1280d68c6ef67b702f1063adfd09,4,meal,higher,first,give,receive,TRUE,2
ae9b1280d68c6ef67b702f1063adfd09,5,meal,higher,second,give,receive,TRUE,2
ae9b1280d68c6ef67b702f1063adfd09,6,object carrying,equal,second,give,give,FALSE,2
ae9b1280d68c6ef67b702f1063adfd09,7,meeting place,equal,first,give,give,FALSE,2
ae9b1280d68c6ef67b702f1063adfd09,8,meeting place,equal,second,receive,receive,FALSE,2
ae9b1280d68c6ef67b702f1063adfd09,9,gift,higher,second,receive,receive,FALSE,2
ae9b1280d68c6ef67b702f1063adfd09,10,task checking,lower,first,receive,receive,FALSE,2
ae9b1280d68c6ef67b702f1063adfd09,11,song preference,lower,second,give,receive,TRUE,2
ae9b1280d68c6ef67b702f1063adfd09,12,task checking,lower,second,receive,give,TRUE,2
6d746862933f4b178f42d02af0caea2c,1,gift,equal,first,give,give,FALSE,1
6d746862933f4b178f42d02af0caea2c,2,object carrying,lower,first,give,receive,TRUE,1
6d746862933f4b178f42d02af0caea2c,3,meal,lower,first,receive,receive,FALSE,1
6d746862933f4b178f42d02af0caea2c,4,meal,lower,second,receive,receive,FALSE,1
6d746862933f4b178f42d02af0caea2c,5,meeting place,higher,first,give,give,FALSE,1
6d746862933f4b178f42d02af0caea2c,6,object carrying,lower,second,give,receive,TRUE,1
6d746862933f4b178f42d02af0caea2c,7,song preference,equal,first,receive,give,TRUE,1
6d746862933f4b178f42d02af0caea2c,8,meeting place,higher,second,give,receive,TRUE,1
6d746862933f4b178f42d02af0caea2c,9,gift,equal,second,receive,receive,FALSE,1
6d746862933f4b178f42d02af0caea2c,10,song preference,equal,second,give,give,FALSE,1
6d746862933f4b178f42d02af0caea2c,11,task checking,higher,first,receive,give,TRUE,1
6d746862933f4b178f42d02af0caea2c,12,task checking,higher,second,receive,give,TRUE,1
f59ede6c8f5f41192ffec622a0bb25e0,1,meal,equal,first,receive,receive,FALSE,2
f59ede6c8f5f41192ffec622a0bb25e0,2,gift,higher,first,give,receive,TRUE,2
f59ede6c8f5f41192ffec622a0bb25e0,3,meeting place,higher,first,receive,give,TRUE,2
f59ede6c8f5f41192ffec622a0bb25e0,4,gift,higher,second,give,receive,TRUE,2
f59ede6c8f5f41192ffec622a0bb25e0,5,meeting place,higher,second,receive,give,TRUE,2
f59ede6c8f5f41192ffec622a0bb25e0,6,object carrying,lower,first,receive,give,TRUE,2
f59ede6c8f5f41192ffec622a0bb25e0,7,song preference,lower,first,give,give,FALSE,2
f59ede6c8f5f41192ffec622a0bb25e0,8,object carrying,lower,second,receive,give,TRUE,2
f59ede6c8f5f41192ffec622a0bb25e0,9,task checking,equal,first,give,give,FALSE,2
f59ede6c8f5f41192ffec622a0bb25e0,10,task checking,equal,second,receive,give,TRUE,2
f59ede6c8f5f41192ffec622a0bb25e0,11,song preference,lower,second,give,receive,TRUE,2
f59ede6c8f5f41192ffec622a0bb25e0,12,meal,equal,second,give,give,FALSE,2
f04916f33eb7f6f137c3a546e7923f9c,1,gift,higher,first,give,give,FALSE,2
f04916f33eb7f6f137c3a546e7923f9c,2,meal,lower,first,give,give,FALSE,2
f04916f33eb7f6f137c3a546e7923f9c,3,object carrying,higher,first,receive,give,TRUE,2
f04916f33eb7f6f137c3a546e7923f9c,4,gift,higher,second,give,receive,TRUE,2
f04916f33eb7f6f137c3a546e7923f9c,5,object carrying,higher,second,receive,give,TRUE,2
f04916f33eb7f6f137c3a546e7923f9c,6,meeting place,equal,first,receive,give,TRUE,2
f04916f33eb7f6f137c3a546e7923f9c,7,meal,lower,second,give,receive,TRUE,2
f04916f33eb7f6f137c3a546e7923f9c,8,meeting place,equal,second,give,give,FALSE,2
f04916f33eb7f6f137c3a546e7923f9c,9,task checking,lower,first,receive,receive,FALSE,2
f04916f33eb7f6f137c3a546e7923f9c,10,song preference,equal,first,give,receive,TRUE,2
f04916f33eb7f6f137c3a546e7923f9c,11,song preference,equal,second,receive,receive,FALSE,2
f04916f33eb7f6f137c3a546e7923f9c,12,task checking,lower,second,receive,give,TRUE,2
5759444f23ea9c7a5457152d28fe0f9f,1,gift,lower,first,receive,receive,FALSE,1
5759444f23ea9c7a5457152d28fe0f9f,2,song preference,equal,first,receive,give,TRUE,1
5759444f23ea9c7a5457152d28fe0f9f,3,meal,higher,first,receive,give,TRUE,1
5759444f23ea9c7a5457152d28fe0f9f,4,song preference,equal,second,give,give,FALSE,1
5759444f23ea9c7a5457152d28fe0f9f,5,object carrying,higher,first,give,give,FALSE,1
5759444f23ea9c7a5457152d28fe0f9f,6,meeting place,lower,first,give,receive,TRUE,1
5759444f23ea9c7a5457152d28fe0f9f,7,gift,lower,second,receive,give,TRUE,1
5759444f23ea9c7a5457152d28fe0f9f,8,object carrying,higher,second,give,receive,TRUE,1
5759444f23ea9c7a5457152d28fe0f9f,9,task checking,equal,first,give,give,FALSE,1
5759444f23ea9c7a5457152d28fe0f9f,10,task checking,equal,second,receive,receive,FALSE,1
5759444f23ea9c7a5457152d28fe0f9f,11,meal,higher,second,receive,give,TRUE,1
5759444f23ea9c7a5457152d28fe0f9f,12,meeting place,lower,second,give,receive,TRUE,1
5857fa1b6eeba79307cc6e305d7599f7,1,meeting place,lower,first,receive,receive,FALSE,2
5857fa1b6eeba79307cc6e305d7599f7,2,meeting place,lower,second,receive,give,TRUE,2
5857fa1b6eeba79307cc6e305d7599f7,3,meal,equal,first,receive,give,TRUE,2
5857fa1b6eeba79307cc6e305d7599f7,4,gift,higher,first,receive,give,TRUE,2
5857fa1b6eeba79307cc6e305d7599f7,5,gift,higher,second,receive,give,TRUE,2
5857fa1b6eeba79307cc6e305d7599f7,6,object carrying,equal,first,give,give,FALSE,2
5857fa1b6eeba79307cc6e305d7599f7,7,meal,equal,second,give,receive,TRUE,2
5857fa1b6eeba79307cc6e305d7599f7,8,object carrying,equal,second,receive,give,TRUE,2
5857fa1b6eeba79307cc6e305d7599f7,9,song preference,lower,first,give,receive,TRUE,2
5857fa1b6eeba79307cc6e305d7599f7,10,task checking,higher,first,give,give,FALSE,2
5857fa1b6eeba79307cc6e305d7599f7,11,song preference,lower,second,give,give,FALSE,2
5857fa1b6eeba79307cc6e305d7599f7,12,task checking,higher,second,give,receive,TRUE,2
6b689f1f2e3eaf30d348cdabf61c0368,1,gift,lower,first,give,give,FALSE,2
6b689f1f2e3eaf30d348cdabf61c0368,2,gift,lower,second,give,receive,TRUE,2
6b689f1f2e3eaf30d348cdabf61c0368,3,meeting place,lower,first,receive,receive,FALSE,2
6b689f1f2e3eaf30d348cdabf61c0368,4,object carrying,higher,first,receive,give,TRUE,2
6b689f1f2e3eaf30d348cdabf61c0368,5,meal,higher,first,give,receive,TRUE,2
6b689f1f2e3eaf30d348cdabf61c0368,6,meal,higher,second,give,give,FALSE,2
